id,name,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft
5937,Al Ain International Airport,AAN,OMAL,24.261699676513672,55.60919952392578,869
5939,Bahawalpur Airport,BHV,OPBW,29.348100662231445,71.71800231933594,392
5940,Chitral Airport,CJL,OPCH,35.886600494384766,71.80059814453125,4920
5941,Dalbandin Airport,DBA,OPDB,28.8782997131,64.3998031616,2800
5942,Dera Ghazi Khan Airport,DEA,OPDG,29.961000442504883,70.48590087890625,492
5943,Dera Ismael Khan Airport,DSK,OPDI,31.909400939941406,70.89659881591797,594
5949,Skardu Airport,KDU,OPSD,35.33549880981445,75.53600311279297,7316
5951,Turbat International Airport,TUK,OPTU,25.986400604248047,63.03020095825195,498
5952,Sulaymaniyah International Airport,ISU,ORSU,35.5617485046,45.3167381287,2494
5954,Sayun International Airport,GXF,OYSY,15.9660997391,48.78829956049999,2097
5959,Adak Airport,ADK,PADK,51.87799835205078,-176.64599609375,18
5960,Gustavus Airport,GST,PAGS,58.4253006,-135.7070007,35
5961,Skagway Airport,SGY,PAGY,59.46009826660156,-135.3159942626953,44
5962,Holy Cross Airport,HCR,PAHC,62.18830108642578,-159.77499389648438,70
5963,Haines Airport,HNS,PAHN,59.24380111694336,-135.5240020751953,15
5964,Kalskag Airport,KLG,PALG,61.53630065917969,-160.34100341796875,55
5965,McGrath Airport,MCG,PAMC,62.95289993,-155.6060028,341
5966,Mountain Village Airport,MOU,PAMO,62.095401763916016,-163.6820068359375,337
5967,Aniak Airport,ANI,PANI,61.58160018920898,-159.54299926757812,88
5968,Chevak Airport,VAK,PAVA,61.5409,-165.6005,75
5969,Wrangell Airport,WRG,PAWG,56.48429871,-132.3699951,49
5994,Kushiro Airport,KUH,RJCK,43.0410003662,144.192993164,327
5996,Saga Airport,HSG,RJFS,33.149700164799995,130.302001953,6
5997,Nagoya Airport,NKM,RJNA,35.255001068115234,136.9239959716797,52
5998,Iwami Airport,IWJ,RJOW,34.676399231,131.789993286,184
5999,Fukushima Airport,FKS,RJSF,37.22740173339844,140.43099975585938,1221
6000,Odate Noshiro Airport,ONJ,RJSR,40.1918983459,140.371002197,292
6001,Shonai Airport,SYO,RJSY,38.81219863889999,139.787002563,86
6003,Kunsan Air Base,KUV,RKJK,35.90380096435547,126.61599731445312,29
6005,Wonju/Hoengseong Air Base (K-38/K-46),WJU,RKNW,37.441201,127.963858,329
6006,Yangyang International Airport,YNY,RKNY,38.061298,128.669006,241
6007,Sacheon Air Base/Airport,HIN,RKPS,35.088591,128.071747,25
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),CJJ,RKTU,36.717008,127.498741,191
6012,Camiguin Airport,CGM,RPMH,9.253520011901855,124.70700073242188,53
6013,Jolo Airport,JOL,RPMJ,6.0536699295043945,121.01100158691406,118
6016,Surigao Airport,SUG,RPMS,9.755838325629998,125.480947495,20
6018,Naga Airport,WNP,RPUN,13.58489990234375,123.2699966430664,142
6019,Basco Airport,BSO,RPUO,20.4513,121.980003,291
6021,Tuguegarao Airport,TUG,RPUT,17.6433676823,121.733150482,70
6022,Virac Airport,VRC,RPUV,13.57639980316162,124.20600128173828,121
6023,Calbayog Airport,CYP,RPVC,12.072699546813965,124.54499816894533,12
6024,Catarman National Airport,CRM,RPVF,12.502400398254396,124.63600158691406,6
6025,Moises R. Espinosa Airport,MBT,RPVJ,12.369682,123.630095,49
6026,Roxas Airport,RXS,RPVR,11.597700119018556,122.7519989013672,10
6034,Orlando Bezerra de Menezes Airport,JDO,SBJU,-7.21895980835,-39.2700996399,1392
6036,Coronel Horácio de Mattos Airport,LEC,SBLE,-12.4822998047,-41.2770004272,1676
6037,Macaé Airport,MEA,SBME,-22.343000412,-41.7659988403,8
6038,Frank Miloye Milenkowichi–Marília State Airport,MII,SBML,-22.1968994141,-49.926399231,2122
6039,Vitória da Conquista Airport,VDC,SBQV,-14.8627996445,-40.8630981445,3002
6040,Santa Maria Airport,RIA,SBSM,-29.711399,-53.688202,287
6045,San Cristóbal Airport,SCY,SEST,-0.910206,-89.617401,62
6046,Camilo Ponce Enriquez Airport,LOH,SETM,-3.99589,-79.371902,4056
6047,General Rivadeneira Airport,ESM,SETN,0.9785190224647522,-79.62660217285156,32
6051,Caucaya Airport,LQM,SKLG,-0.182278,-74.7708,573
6052,La Pedrera Airport,LPD,SKLP,-1.32861,-69.5797,590
6053,Reyes Murillo Airport,NQU,SKNQ,5.6964,-77.2806,12
6054,Obando Airport,PDA,SKPD,3.85353,-67.9062,460
6055,El Yopal Airport,EYP,SKYP,5.31911,-72.384,1028
6056,Capitán de Av. Emilio Beltrán Airport,GYA,SLGY,-10.820599556,-65.3455963135,557
6058,Capitán Av. Selin Zeitun Lopez Airport,RIB,SLRI,-11.0,-66.0,462
6066,Mayor General FAP Armando Revoredo Iglesias Airport,CJA,SPJR,-7.1391801834106445,-78.4894027709961,8781
6067,Alferez Fap David Figueroa Fernandini Airport,HUU,SPNC,-9.878809928894045,-76.20480346679688,6070
6069,Santa Rosa Airport,SRA,SSZR,-27.9067,-54.520401,984
6072,Juan Pablo Pérez Alfonso Airport,VIG,SVVG,8.624139,-71.672668,250
6073,Ji-Paraná Airport,JPR,SWJI,-10.8708000183,-61.8465003967,598
6079,Vance W. Amory International Airport,NEV,TKPN,17.205699920654297,-62.58990097045898,14
6080,Virgin Gorda Airport,VIJ,TUPW,18.446399688720703,-64.42749786376953,9
6083,Kokshetau Airport,KOV,UACK,53.329102,69.594597,900
6084,Petropavlosk South Airport,PPK,UACP,54.77470016479492,69.18389892578125,453
6085,Zhezkazgan Airport,DZN,UAKD,47.708302,67.733299,1250
6086,Ust-Kamennogorsk Airport,UKK,UASK,50.036598205566406,82.49420166015625,939
6088,Kostanay West Airport,KSN,UAUU,53.20690155029297,63.55030059814453,595
6089,Ganja Airport,KVD,UBBG,40.737701416015625,46.31760025024414,1083
6090,Nakhchivan Airport,NAJ,UBBN,39.18880081176758,45.45840072631836,2863
6091,Chulman Airport,NER,UELL,56.913898468018,124.91400146484,2812
6092,Polyarny Airport,PYJ,UERP,66.4003982544,112.029998779,1660
6093,Chokurdakh Airport,CKH,UESO,70.62310028076172,147.90199279785156,151
6094,Cherskiy Airport,CYX,UESS,68.7406005859375,161.33799743652344,20
6095,Tiksi Airport,IKS,UEST,71.697700500488,128.90299987793,26
6098,Ugolny Airport,DYR,UHMA,64.734902,177.740997,194
6103,Zaporizhzhia International Airport,OZH,UKDE,47.867000579833984,35.31570053100586,373
6105,Kharkiv International Airport,HRK,UKHH,49.924800872802734,36.290000915527344,508
6106,Ivano-Frankivsk International Airport,IFO,UKLI,48.88420104980469,24.68610000610352,919
6109,Uzhhorod International Airport,UDJ,UKLU,48.6343002319336,22.263399124145508,383
6110,Solovki Airport,CSH,ULAS,65.0299987793,35.7333335876,60
6111,Cherepovets Airport,CEE,ULBC,59.273601532,38.0158004761,377
6114,Petrozavodsk Airport,PES,ULPB,61.88520050048828,34.15470123291016,151
6118,Kyzyl Airport,KYZ,UNKY,51.66939926147461,94.40059661865234,2123
6119,Spichenkovo Airport,NOZ,UNWW,53.811401,86.877197,1024
6121,Igarka Airport,IAA,UOII,67.43720245361328,86.62190246582031,82
6124,Beslan Airport,OGZ,URMO,43.2051010132,44.6066017151,1673
6125,Elista Airport,ESL,URWI,46.3739013671875,44.33089828491211,501
6130,Mid Delta Regional Airport,GLH,KGLH,33.4828987121582,-90.98560333251952,131
6133,Tri Cities Airport,PSC,KPSC,46.26470184326172,-119.11900329589844,410
6134,Akutan Seaplane Base,KQA,KQA,54.1337704415,-165.778895617,0
6137,Salekhard Airport,SLY,USDD,66.5907974243164,66.61100006103516,218
6138,Khanty Mansiysk Airport,HMA,USHH,61.02849960327149,69.08609771728516,76
6139,Nyagan Airport,NYA,USHN,62.110001,65.614998,361
6140,Sovetskiy Airport,OVS,USHS,61.326622009277344,63.60191345214844,351
6141,Izhevsk Airport,IJK,USII,56.82809829711914,53.45750045776367,531
6142,Pobedilovo Airport,KVX,USKK,58.503299713135,49.348300933838,479
6143,Nadym Airport,NYM,USMM,65.48090362548828,72.69889831542969,49
6146,Kurgan Airport,KRO,USUU,55.47529983520508,65.41560363769531,240
6147,Khudzhand Airport,LBD,UTDL,40.21540069580078,69.6947021484375,1450
6148,Andizhan Airport,AZN,UTKA,40.7276992798,72.2939987183,1515
6149,Fergana International Airport,FEG,UTKF,40.3587989807,71.7450027466,1980
6150,Namangan Airport,NMA,UTKN,40.9846000671,71.5567016602,1555
6151,Nukus Airport,NCU,UTNN,42.488399505615234,59.62329864501953,246
6152,Urgench Airport,UGC,UTNU,41.58430099487305,60.641700744628906,320
6153,Karshi Khanabad Airport,KSQ,UTSL,38.8335990906,65.9215011597,1365
6154,Termez Airport,TMJ,UTST,37.28670120239258,67.30999755859375,1027
6156,Belgorod International Airport,EGO,UUOB,50.643798828125,36.5900993347168,735
6157,Kursk East Airport,URS,UUOK,51.7505989074707,36.29560089111328,686
6159,Vorkuta Airport,VKT,UUYW,67.48860168457031,63.99309921264648,604
6160,Bugulma Airport,UUA,UWKB,54.63999938964844,52.801700592041016,991
6162,Cheboksary Airport,CSY,UWKS,56.09030151367188,47.3473014831543,558
6164,Orsk Airport,OSW,UWOR,51.0724983215332,58.59560012817383,909
6165,Penza Airport,PEZ,UWPP,53.110599517822266,45.02109909057617,614
6166,Saransk Airport,SKX,UWPS,54.12512969970703,45.21225738525391,676
6168,Hubli Airport,HBX,VAHB,15.361700058,75.08489990230001,2171
6169,Koggala Airport,KCT,VCCK,5.993680000305176,80.32029724121094,10
6172,Shillong Airport,SHL,VEBI,25.70359992980957,91.97869873046876,2910
6173,Lokpriya Gopinath Bordoloi International Airport,GAU,VEGT,26.10610008239746,91.58589935302734,162
6174,Dimapur Airport,DMU,VEMR,25.8838996887,93.7711029053,487
6176,Barisal Airport,BZL,VGBR,22.801000595092773,90.30120086669922,23
6177,Ban Huoeisay Airport,HOE,VLHS,20.2572994232,100.43699646,1380
6179,Bharatpur Airport,BHR,VNBP,27.678101,84.429398,600
6180,Bhadrapur Airport,BDP,VNCG,26.5708007812,88.07959747310001,300
6182,Nepalgunj Airport,KEP,VNNG,28.103599548339844,81.66699981689453,540
6183,Gan International Airport,GAN,VRMG,-0.693342,73.155602,6
6184,Hanimaadhoo Airport,HAQ,VRMH,6.744229793548584,73.17050170898438,4
6185,Kadhdhoo Airport,KDO,VRMK,1.8591699600219729,73.52189636230469,4
6186,Mae Sot Airport,MAQ,VTPM,16.699899673461914,98.54509735107422,690
6187,Buon Ma Thuot Airport,BMV,VVBM,12.668299675,108.120002747,1729
6188,Cat Bi International Airport,HPH,VVCI,20.81940078735352,106.7249984741211,6
6189,Cam Ranh Airport,CXR,VVCR,11.99820041656494,109.21900177001952,40
6190,Co Ong Airport,VCS,VVCS,8.73183,106.633003,20
6191,Can Tho International Airport,VCA,VVCT,10.085100174,105.711997986,9
6192,Dien Bien Phu Airport,DIN,VVDB,21.3974990845,103.008003235,1611
6193,Phu Cat Airport,UIH,VVPC,13.955,109.042,80
6194,Pleiku Airport,PXU,VVPK,14.00450038909912,108.01699829101562,2434
6195,Vinh Airport,VII,VVVH,18.7376003265,105.67099762,23
6197,Dawei Airport,TVY,VYDW,14.103899955749512,98.20359802246094,84
6198,Kawthoung Airport,KAW,VYKT,10.04930019378662,98.53800201416016,180
6204,Tambolaka Airport,TMC,WADT,-9.40972,119.244003,161
6209,Kalimarau Airport,BEJ,WALK,2.1555,117.431999,59
6212,Dumatumbun Airport,LUV,WAPL,-5.661620140075684,132.7310028076172,10
6215,Long Lellang Airport,LGL,WBGF,3.42100000381,115.153999329,1400
6216,Long Seridan Airport,ODN,WBGI,3.9670000076293945,115.0500030517578,607
6217,Mukah Airport,MKM,WBGK,2.90639,112.080002,13
6218,Bakalalan Airport,BKM,WBGQ,3.973999977111816,115.61799621582033,2900
6219,Lawas Airport,LWY,WBGW,4.84917,115.407997,5
6220,Bario Airport,BBN,WBGZ,3.7338900566101074,115.47899627685548,3350
6222,Kudat Airport,KUD,WBKT,6.922500133514404,116.83599853515624,10
6223,Radin Inten II (Branti) Airport,TKG,WIAT,-5.240556,105.175556,282
6225,Ranai Airport,NTX,WION,3.90871,108.388,7
6235,Albany Airport,ALH,YABA,-34.94329833984375,117.80899810791016,233
6237,Aurukun Airport,AUU,YAUR,-13.354067,141.72065,31
6238,Barcaldine Airport,BCI,YBAR,-23.5652999878,145.307006836,878
6240,Birdsville Airport,BVI,YBDV,-25.897499084472656,139.34800720214844,159
6241,Broken Hill Airport,BHQ,YBHI,-32.0013999939,141.472000122,958
6242,Hamilton Island Airport,HTI,YBHM,-20.3581008911,148.95199585,15
6243,Bedourie Airport,BEU,YBIE,-24.346099853515625,139.4600067138672,300
6245,Burketown Airport,BUC,YBKT,-17.748600006103516,139.53399658203125,21
6248,Boulia Airport,BQL,YBOU,-22.913299560546875,139.89999389648438,542
6249,Bathurst Airport,BHS,YBTH,-33.4094009399,149.651992798,2435
6253,Coober Pedy Airport,CPD,YCBP,-29.040000915527344,134.7209930419922,740
6255,Cloncurry Airport,CNJ,YCCY,-20.6686000824,140.503997803,616
6256,Ceduna Airport,CED,YCDU,-32.13059997558594,133.7100067138672,77
6258,Cunnamulla Airport,CMA,YCMU,-28.030000686645508,145.6219940185547,630
6260,Coen Airport,CUQ,YCOE,-13.761133,143.113311,532
6262,Doomadgee Airport,DMD,YDMG,-17.9403,138.822006,153
6264,Devonport Airport,DPO,YDPO,-41.1697006226,146.429992676,33
6265,Elcho Island Airport,ELC,YELD,-12.019399642899998,135.570999146,101
6266,Esperance Airport,EPR,YESP,-33.684399,121.822998,470
6267,Flinders Island Airport,FLS,YFLI,-40.0917015076,147.992996216,10
6268,Geraldton Airport,GET,YGEL,-28.796101,114.707001,121
6269,Gladstone Airport,GLT,YGLA,-23.869699,151.223007,64
6270,Groote Eylandt Airport,GTE,YGTE,-13.9750003815,136.460006714,53
6271,Griffith Airport,GFF,YGTH,-34.2508010864,146.067001343,439
6272,Horn Island Airport,HID,YHID,-10.586400032,142.289993286,43
6276,Julia Creek Airport,JCK,YJLC,-20.66830062866211,141.72300720214844,404
6278,King Island Airport,KNS,YKII,-39.87749862670898,143.8780059814453,132
6281,Kowanyama Airport,KWM,YKOW,-15.485600471496582,141.75100708007812,35
6285,Lord Howe Island Airport,LDH,YLHI,-31.5382995605,159.07699585,5
6286,Lockhart River Airport,IRG,YLHR,-12.7869,143.304993,77
6287,Lismore Airport,LSY,YLIS,-28.8302993774,153.259994507,35
6289,Longreach Airport,LRE,YLRE,-23.4342002869,144.279998779,627
6294,Merimbula Airport,MIM,YMER,-36.9085998535,149.901000977,7
6295,Milingimbi Airport,MGT,YMGB,-12.0944004059,134.893997192,53
6296,Maningrida Airport,MNG,YMGD,-12.0560998917,134.23399353,123
6297,McArthur River Mine Airport,MCV,YMHU,-16.4424991608,136.083999634,131
6298,Mildura Airport,MQL,YMIA,-34.229198455799995,142.085998535,167
6300,Moree Airport,MRZ,YMOR,-29.4988994598,149.845001221,701
6301,Moranbah Airport,MOV,YMRB,-22.057800293,148.07699585,770
6302,Moruya Airport,MYA,YMRY,-35.8978004456,150.143997192,14
6303,Mount Gambier Airport,MGB,YMTG,-37.745601654052734,140.78500366210938,212
6304,Mornington Island Airport,ONG,YMTI,-16.662500381469727,139.17799377441406,33
6307,Narrandera Airport,NRA,YNAR,-34.7022018433,146.511993408,474
6309,Normanton Airport,NTN,YNTN,-17.68409,141.069664,73
6310,Newman Airport,ZNE,YNWN,-23.4178009033,119.803001404,1724
6311,Olympic Dam Airport,OLP,YOLD,-30.4850006104,136.876998901,343
6312,Port Augusta Airport,PUG,YPAG,-32.50690078735352,137.7169952392578,56
6314,Paraburdoo Airport,PBO,YPBO,-23.1711006165,117.745002747,1406
6315,Cocos (Keeling) Islands Airport,CCK,YPCC,-12.1883001328,96.8339004517,10
6316,Gove Airport,GOV,YPGV,-12.269399642899998,136.817993164,192
6317,Parkes Airport,PKE,YPKS,-33.131401062,148.238998413,1069
6318,Port Lincoln Airport,PLO,YPLC,-34.6053009033,135.880004883,36
6319,Pormpuraaw Airport,EDR,YPMP,-14.896451,141.60908,10
6320,Port Macquarie Airport,PQQ,YPMQ,-31.4358005524,152.863006592,12
6321,Portland Airport,PTJ,YPOD,-38.31809997558594,141.4709930419922,265
6322,Quilpie Airport,ULP,YQLP,-26.612199783325195,144.2530059814453,655
6324,Roma Airport,RMA,YROM,-26.545000076300003,148.774993896,1032
6325,St George Airport,SGO,YSGE,-28.049699783325195,148.59500122070312,656
6329,Thargomindah Airport,XTG,YTGM,-27.986400604248047,143.81100463867188,433
6333,Windorah Airport,WNR,YWDH,-25.41309928894043,142.66700744628906,452
6334,Whyalla Airport,WYA,YWHA,-33.05889892578125,137.51400756835938,41
6337,Winton Airport,WIN,YWTN,-22.36359977722168,143.08599853515625,638
6338,Wynyard Airport,BWT,YWYY,-40.9989013671875,145.7310028076172,62
6341,Beijing Nanyuan Airport,NAY,ZBNY,39.78279876708984,116.38800048828124,0
6342,Chifeng Airport,CIF,ZBCF,42.23500061035156,118.90799713134766,0
6343,Changzhi Airport,CIH,ZBCZ,36.247501,113.125999,0
6344,Datong Airport,DAT,ZBDT,40.060299,113.482002,3442
6345,Baita International Airport,HET,ZBHH,40.851398,111.823997,3556
6346,Baotou Airport,BAV,ZBOW,40.560001373291016,109.99700164794922,3321
6347,Shijiazhuang Daguocun International Airport,SJW,ZBSJ,38.28070068359375,114.6969985961914,233
6348,Tongliao Airport,TGO,ZBTL,43.556702,122.199997,2395
6349,Ulanhot Airport,HLH,ZBUL,46.195333,122.008333,0
6350,Xilinhot Airport,XIL,ZBXH,43.91559982299805,115.96399688720705,0
6351,Beihai Airport,BHY,ZGBH,21.5394,109.293999,0
6352,Changde Airport,CGD,ZGCD,28.9188995361,111.63999939,128
6353,Dayong Airport,DYG,ZGDY,29.1028,110.443001,692
6354,Meixian Airport,MXZ,ZGMX,24.350000381469727,116.13300323486328,0
6355,Zhuhai Jinwan Airport,ZUH,ZGSD,22.006399,113.375999,23
6356,Liuzhou Bailian Airport,LZH,ZGZH,24.2075,109.390999,295
6357,Zhanjiang Airport,ZHA,ZGZJ,21.214399,110.358002,125
6358,Enshi Airport,ENH,ZHES,30.3202991486,109.48500061,1605
6359,Nanyang Jiangying Airport,NNY,ZHNY,32.980801,112.614998,840
6360,Xiangyang Liuji Airport,XFN,ZHXF,32.1506,112.291,0
6361,Yichang Sanxia Airport,YIH,ZHYC,30.55655,111.479988,673
6363,Golmud Airport,GOQ,ZLGM,36.4006,94.786102,9334
6365,Qingyang Airport,IQN,ZLQY,35.799702,107.602997,0
6366,Xining Caojiabu Airport,XNN,ZLXN,36.5275,102.042999,7119
6367,Yan'an Ershilipu Airport,ENY,ZLYA,36.636902,109.554001,3100
6368,Yulin Yuyang Airport,UYN,ZLYL,38.35971,109.590927,0
6370,Altai Airport,LTI,ZMAT,46.37639999389648,96.22109985351562,7260
6371,Bayankhongor Airport,BYN,ZMBH,46.16329956054688,100.7040023803711,6085
6372,Dalanzadgad Airport,DLZ,ZMDZ,43.59170150756836,104.43000030517578,4787
6373,Khovd Airport,HVD,ZMKD,47.9541015625,91.6281967163086,4898
6374,Mörön Airport,MXV,ZMMN,49.66329956054688,100.0989990234375,4272
6375,Diqing Airport,DIG,ZPDQ,27.7936,99.6772,10761
6376,Mangshi Airport,LUM,ZPLX,24.4011,98.5317,2890
6377,Pu'er Simao Airport,SYM,ZPSM,22.793301,100.959,0
6378,Zhaotong Airport,ZAT,ZPZT,27.32559967041016,103.75499725341795,0
6379,Ganzhou Airport,KOW,ZSGZ,25.853333,114.778889,387
6380,Jingdezhen Airport,JDZ,ZSJD,29.3386001587,117.176002502,112
6381,Jiujiang Lushan Airport,JIU,ZSJJ,29.476944,115.801111,0
6382,Quzhou Airport,JUZ,ZSJU,28.965799,118.899002,0
6383,Lianyungang Airport,LYG,ZSLG,34.571667,118.873611,0
6384,Huangyan Luqiao Airport,HYN,ZSLQ,28.56220054626465,121.4290008544922,0
6385,Shubuling Airport,LYI,ZSLY,35.04610061645508,118.41200256347656,0
6386,Quanzhou Jinjiang International Airport,JJN,ZSQZ,24.7964,118.589996,0
6387,Tunxi International Airport,TXN,ZSTX,29.733299255371094,118.25599670410156,0
6388,Weifang Airport,WEF,ZSWF,36.646702,119.119003,0
6390,Sunan Shuofang International Airport,WUX,ZSWX,31.4944000244,120.429000854,24
6391,Nanping Wuyishan Airport,WUS,ZSWY,27.7019,118.000999,614
6392,Wenzhou Longwan International Airport,WNZ,ZSWZ,27.912201,120.851997,0
6393,Yancheng Airport,YNZ,ZSYN,33.425833,120.203056,0
6394,Yiwu Airport,YIW,ZSYW,29.3446998596,120.031997681,262
6395,Zhoushan Airport,HSN,ZSZS,29.9342002869,122.361999512,3
6396,Qamdo Bangda Airport,BPX,ZUBD,30.553600311279297,97.1082992553711,14219
6397,Dachuan Airport,DAX,ZUDX,31.1302,107.4295,0
6398,Guangyuan Airport,GYS,ZUGU,32.3911018371582,105.7020034790039,0
6399,Luzhou Airport,LZO,ZULZ,28.85219955444336,105.39299774169922,0
6400,Mianyang Airport,MIG,ZUMY,31.4281005859375,104.74099731445312,0
6401,Nanchong Airport,NAO,ZUNC,30.79545,106.1626,0
6402,Nyingchi Airport,LZY,ZUNZ,29.303300857543945,94.33529663085938,9675
6403,Wanxian Airport,WXN,ZUWX,30.8017,108.433,0
6404,Aksu Airport,AKU,ZWAK,41.262501,80.291702,3816
6406,Kuqa Airport,KCA,ZWKC,41.677856,82.872917,3524
6407,Korla Airport,KRL,ZWKL,41.69779968261719,86.12889862060547,0
6408,Karamay Airport,KRY,ZWKM,45.46655,84.9527,0
6409,Yining Airport,YIN,ZWYN,43.955799,81.330299,0
6410,Heihe Airport,HEK,ZYHE,50.1716209371,127.308883667,8530
6411,Jiamusi Airport,JMU,ZYJM,46.84339904789999,130.464996338,262
6412,Jinzhou Airport,JNZ,ZYJZ,41.10139846801758,121.06199645996094,0
6413,Qiqihar Sanjiazi Airport,NDG,ZYQQ,47.23960113525391,123.91799926757812,477
6414,Yanji Chaoyangchuan Airport,YNJ,ZYYJ,42.8828010559,129.451004028,624
6426,Worcester Regional Airport,ORH,KORH,42.26729965209961,-71.87570190429688,1009
6427,Anqing Tianzhushan Airport,AQG,ZSAQ,30.582199,117.050003,0
6429,Shanhaiguan Airport,SHP,ZBSH,39.968102,119.731003,30
6430,Yuncheng Guangong Airport,YCU,ZBYC,35.116391,111.031388889,1242
6432,Jiayuguan Airport,JGN,ZLJQ,39.856899,98.3414,5112
6433,Dandong Airport,DDG,ZYDD,40.0247,124.286003,30
6434,Ordos Ejin Horo Airport,DSN,ZBDS,39.49,109.861388889,4557
6435,Bao'anying Airport,PZI,ZUZH,26.54,101.79852,1620
6456,Provincetown Municipal Airport,PVC,KPVC,42.0718994141,-70.2213973999,9
6460,Gustaf III Airport,SBH,TFFJ,17.904399871826172,-62.84360122680664,49
6466,Donskoye Airport,TBW,UUOT,52.806098937988,41.482799530029,413
6477,Erechim Airport,ERM,SSER,-27.66189956665039,-52.2682991027832,2498
6485,Navoi Airport,NVI,UTSA,40.1171989440918,65.1707992553711,0
6492,Ain Arnat Airport,QSF,DAAS,36.178100585900005,5.32449007034,3360
6493,La Rochelle-Île de Ré Airport,LRH,LFBH,46.17919921875,-1.1952799558639526,74
6505,Phoenix-Mesa-Gateway Airport,AZA,KIWA,33.30780029,-111.6549988,1382
6712,Anaktuvuk Pass Airport,AKP,PAKP,68.13359833,-151.7429962,2102
6713,Anvik Airport,ANV,PANV,62.646702,-160.190994,291
6714,Atqasuk Edward Burnell Sr Memorial Airport,ATK,PATQ,70.46730041503906,-157.43600463867188,96
6715,Gambell Airport,GAM,PAGM,63.76679992675781,-171.73300170898438,27
6716,Hooper Bay Airport,HPB,PAHP,61.52389908,-166.1470032,13
6717,Kaltag Airport,KAL,PAKV,64.31909943,-158.7409973,181
6718,St Mary's Airport,KSM,PASM,62.0605011,-163.302002,312
6719,Kivalina Airport,KVL,PAVL,67.73619842529297,-164.56300354003906,13
6720,Mekoryuk Airport,MYU,PAMY,60.37139892578125,-166.27099609375,48
6722,Ruby Airport,RBY,PARY,64.72720337,-155.4700012,658
6723,Shishmaref Airport,SHH,PASH,66.249604,-166.089112,12
6724,Savoonga Airport,SVA,PASA,63.6864013671875,-170.4929962158203,53
6725,Noatak Airport,WTK,PAWN,67.56610107421875,-162.97500610351562,88
6727,Puvirnituq Airport,YPX,CYPX,60.05059814453125,-77.28690338134766,74
6728,Tasiujaq Airport,YTQ,CYTQ,58.66780090332031,-69.95580291748047,122
6729,Arctic Village Airport,ARC,PARC,68.1147,-145.578995,2092
6730,Sam Mbakwe International Airport,QOW,DNIM,5.427060127258301,7.206029891967773,373
6731,Arenal Airport,FON,MRAN,10.478,-84.634499,342
6732,Tambor Airport,TMU,MRTR,9.73852,-85.013802,33
6733,Cauayan Airport,CYZ,RPUY,16.9298992157,121.752998352,200
6734,Kirovsk-Apatity Airport,KVK,ULMK,67.46330261230469,33.58829879760742,515
6735,Coronel Altino Machado de Oliveira Airport,GVR,SBGV,-18.89520072937,-41.982200622559,561
6737,Pajala Airport,PJA,ESUP,67.24559783935547,23.06889915466309,542
6738,Bella Coola Airport,QBC,CYBD,52.387501,-126.596001,117
6739,Hagerstown Regional Richard A Henson Field,HGR,KHGR,39.707901,-77.72949982,703
6740,Araracuara Airport,ACR,SKAC,-0.5833,-72.4083,1250
6741,Gorakhpur Airport,GOP,VEGK,26.7397003174,83.4496994019,259
6742,Sand Point Airport,SDP,PASD,55.31499862670898,-160.5229949951172,21
6743,Hami Airport,HMI,ZWHM,42.8414,93.669197,2703
6744,Wuzhou Changzhoudao Airport,WUZ,ZGWZ,23.456699,111.248001,89
6747,Gorgan Airport,GBT,OING,36.9094009399,54.4012985229,-24
6748,Ilam Airport,IIL,OICI,33.58660125732422,46.40480041503906,4404
6749,Parsabade Moghan Airport,PFQ,OITP,39.60359954834,47.881500244141,251
6752,Tacheng Airport,TCG,ZWTC,46.67250061035156,83.3407974243164,0
6753,Mardin Airport,MQM,LTCR,37.2233009338,40.6316986084,1729
6755,Deering Airport,DRG,PADE,66.0696029663,-162.76600647,21
6756,Leon Airport,LEN,LELN,42.5890007019043,-5.65556001663208,3006
6757,Burgos Airport,RGS,LEBG,42.357601,-3.62076,2945
6758,Sege Airport,EGM,AGGS,-8.578889846801758,157.87600708007812,0
6760,Kangra Airport,DHM,VIGG,32.16510009765625,76.26339721679688,2525
6763,Igiugig Airport,IGG,PAIG,59.32400131225586,-155.90199279785156,90
6765,King Cove Airport,KVC,PAVC,55.11629867553711,-162.26600646972656,155
6766,Port Heiden Airport,PTH,PAPH,56.95909881591797,-158.63299560546875,95
6767,Togiak Airport,TOG,PATG,59.05279922485352,-160.39700317382812,21
6768,Geneina Airport,EGN,HSGN,13.48169994354248,22.467199325561523,2650
6769,Long Akah Airport,LKH,WBGL,3.299999952316284,114.78299713134766,289
6771,Walaha Airport,WLH,NVSW,-15.4119997025,167.690994263,151
6772,Chaoyang Airport,CHG,ZYCY,41.538101,120.434998,568
6773,Buffalo Spring,UAS,HKSB,0.530583,37.534195,3295
6775,Bonaventure Airport,YVB,CYVB,48.07109832763672,-65.46029663085938,123
6776,Sialkot Airport,SKT,OPST,32.5355567932,74.3638916016,837
6777,Capitan Corbeta CA Curbelo International Airport,PDP,SULS,-34.855098724365234,-55.09429931640625,95
6778,Walvis Bay Airport,WVB,FYWB,-22.9799,14.6453,299
6779,Katima Mulilo Airport,MPA,FYKM,-17.634399,24.176701,3144
6780,Anadolu Airport,AOE,LTBY,39.809898,30.5194,2588
